"participant_ID","text_file","error","construct","dimension","unit","evidence_source","column","rater_1","rater_2","value_rater_1","value_rater_2"
"RBD1_D","./data/processed/exercises/RBD1_D_E13.txt","tipos de (engaños) [engaño]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"RKD1_D","./data/processed/exercises/RKD1_D_E14.txt","tuve que reestablecer la contraseña para (devolverlo) [recuperarlo]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RKD1_D","./data/processed/exercises/RKD1_D_E02.txt","y (pretendieron) [fingieron] ser yo","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RBE1_D","./data/processed/exercises/RBE1_D_E09.txt","ambas personas (son en el) [están al] mismo nivel","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RBE1_D","./data/processed/exercises/RBE1_D_E08.txt","para (hacer) [sacar] una conclusión sobre su calidad","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RBE1_D","./data/processed/exercises/RBE1_D_E12.txt","la aparición de unas (copias) [réplicas] de páginas web","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RBE1_D","./data/processed/exercises/RBE1_D_E05.txt","les hace (olvidar) [olvidarse] de tomar precauciones","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FTE1_D","./data/processed/exercises/FTE1_D_E01.txt","me permite (tener) [encontrar] más información","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FTE1_D","./data/processed/exercises/FTE1_D_E13.txt","practicar (hablar) [la interacción oral] con nativos","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FTE1_D","./data/processed/exercises/FTE1_D_E04.txt","un pedido realizado en su sitio [web]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"BGE1_D","./data/processed/exercises/BGE1_D_E11.txt","beneficioso (por) [para] el proceso de aprendizaje","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"BGE1_D","./data/processed/exercises/BGE1_D_E01.txt","solo uso la IA como punto de (partido) [partida]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"RME1_D","./data/processed/exercises/RME1_D_E05.txt","después de contactar [a] mi banco","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RME1_D","./data/processed/exercises/RME1_D_E04.txt","vi (unas cargas extrañas) [unos cargos extraños] en mi cuenta bancaria","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RWF1_D","./data/processed/exercises/RWF1_D_E05.txt","cientos de (libros) [libras]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RWF1_D","./data/processed/exercises/RWF1_D_E01.txt","con (respeto) [respecto] a","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CDG1_D","./data/processed/exercises/CDG1_D_E13.txt","aplicar este conocimiento (en) [a] situaciones reales / resulte (a) [en]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"CDG1_D","./data/processed/exercises/CDG1_D_E06.txt","que también resulte en ya no ser creativo (su) [por sí] mismo","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CDG1_D","./data/processed/exercises/CDG1_D_E15.txt","un electrodoméstico que (se encontraba) [estaba] defectuoso","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"ROG1_D","./data/processed/exercises/ROG1_D_E15.txt","(la emoción con la) [las emociones con las] que más asocio la evaluación (es) [son] la lucha y la dificultad","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"ROG1_D","./data/processed/exercises/ROG1_D_E01.txt","los profesores califican a los alumnos con (esquemas de calificación) [rúbricas de evaluación]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"ROG1_D","./data/processed/exercises/ROG1_D_E13.txt","para el español ya hay (muchos lugares de confianza a los) [muchas fuentes fiables a las] que acudir","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"ROG1_D","./data/processed/exercises/ROG1_D_E10.txt","entradas (a) [por] la mitad del precio que vi en Internet / evaluar es reflexionar y descifrar (sobre) algo / (con) [para] el español ya hay muchas fuentes fiables","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"RPG1_D","./data/processed/exercises/RPG1_D_E05.txt","los profesores a menudo evalúan el trabajo de sus alumnos (por leer) [leyendo] sus ideas","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"RKG1_D","./data/processed/exercises/RKG1_D_E08.txt","Aquí en la Pompeu estudio los idiomas (Español) [español] y (Catalán) [catalán] / el día 7 de (Octubre) [octubre]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"ABJ1_D","./data/processed/exercises/ABJ1_D_E03.txt","toco la flauta desde (hace) [que] tengo ocho años","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"ABJ1_D","./data/processed/exercises/ABJ1_D_E06.txt","en cuanto (en) [a] sus conocimientos lingüísticos","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"ABJ1_D","./data/processed/exercises/ABJ1_D_E11.txt","no es valorar a la persona en sí misma, (pero) [sino] su trabajo","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"ABJ1_D","./data/processed/exercises/ABJ1_D_E12.txt","no es valorar [a] la persona en sí misma","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"ABJ1_D","./data/processed/exercises/ABJ1_D_E10.txt","para que me (reclamaran) [reembolsaran] el depósito","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"ABJ1_D","./data/processed/exercises/ABJ1_D_E01.txt","porque tenía la (oportunidad) [opción] de escribirles","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CPJ1_D","./data/processed/exercises/CPJ1_D_E10.txt","creo que será más (esencial) [útil] que lo que aprendí en China","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CPJ1_D","./data/processed/exercises/CPJ1_D_E01.txt","también quiero (cultivar mi poder) [mejorar mi capacidad] de comunicarme con los demás","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"CPJ1_D","./data/processed/exercises/CPJ1_D_E13.txt","despegar (normalmente) [como estaba previsto]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RHJ1_D","./data/processed/exercises/RHJ1_D_E14.txt","lecturas que me (tardaban) [tardaba] más de una hora","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"RHJ1_D","./data/processed/exercises/RHJ1_D_E01.txt","se atreve [a] mentirme sobre la calidad / tardaba más de una hora (para) [en] completar","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"BGL1_D","./data/processed/exercises/BGL1_D_E12.txt","no nos robaran (nuestras) [las] maletas","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"BGL1_D","./data/processed/exercises/BGL1_D_E14.txt","los estafadores le (quitaron) [robaron] más dinero","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"BGL1_D","./data/processed/exercises/BGL1_D_E01.txt","antes de recibir (este) [ese] cupón / nosotros en (este) [ese] momento ni siquiera","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"BGL1_D","./data/processed/exercises/BGL1_D_E13.txt","decidió (darle) [enviarle] el dinero","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"BGL1_D","./data/processed/exercises/BGL1_D_E04.txt","no entiendo por qué el personal del aeropuerto no nos quería comunicar que (esto) [esta] era la causa","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"BGL1_D","./data/processed/exercises/BGL1_D_E06.txt","(en el medio de la noche) [en plena noche]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RCF1_D","./data/processed/exercises/RCF1_D_E15.txt","las instrucciones que le (dijeron) [dieron]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RCF1_D","./data/processed/exercises/RCF1_D_E05.txt","el programa de Microsoft (en) [de] nuestro ordenador","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RDL1_D","./data/processed/exercises/RDL1_D_E11.txt","una queja formal relativa (de) [a] estafas y fraudes","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RDL1_D","./data/processed/exercises/RDL1_D_E05.txt","esto no solo causa (perdidas) [pérdidas] económicas / (mas) [más] estrictas","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RDL1_D","./data/processed/exercises/RDL1_D_E06.txt","educar (al público) [a la población] sobre los riesgos","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RDL1_D","./data/processed/exercises/RDL1_D_E13.txt","estaba (tan) [muy] asustada mientras buscaba en línea","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"ASM1_D","./data/processed/exercises/ASM1_D_E15.txt","confío [en] que este problema sea tratado / estaba esperando frente (de) [a] mi portátil / luché [para] encenderlo otra vez","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"ASM1_D","./data/processed/exercises/ASM1_D_E01.txt","(recelo) [desconfío] mucho [de] la veracidad de estas promesas","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RHO1_D","./data/processed/exercises/RHO1_D_E01.txt","aseguró mi cuenta (por congelarla) [congelándola]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RHO1_D","./data/processed/exercises/RHO1_D_E09.txt","(¿Seguramente usted puede estar de acuerdo con el hecho de que esto no es aceptable?) [Estará de acuerdo en que esto es inaceptable]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"CCQ1_D","./data/processed/exercises/CCQ1_D_E03.txt","la chica (recogió) [se quedó] el dinero","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"CCQ1_D","./data/processed/exercises/CCQ1_D_E04.txt","cerca de (las costas) [la costa]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"AWA1_D","./data/processed/exercises/AWA1_D_E08.txt","no tuvo (tan) [tanta] suerte","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"AWA1_D","./data/processed/exercises/AWA1_D_E07.txt","hasta ahora (estaba) [era] fácil para mí","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"AWA1_D","./data/processed/exercises/AWA1_D_E02.txt","(pagina) [página] web / (ningun) [ningún] / (facíl) [fácil]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"RRS1_D","./data/processed/exercises/RRS1_D_E12.txt","obtener nuevas perspectivas (en) [sobre] temas complejos","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"RRS1_D","./data/processed/exercises/RRS1_D_E11.txt","fui víctima de una estafa por [culpa de] alguien que se hizo pasar por","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"CBH1_J","./data/processed/exercises/CBH1_J_E12.txt","(porque) [como] no le pude explicar mi deseo exactamente, nada","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CBH1_J","./data/processed/exercises/CBH1_J_E01.txt","(obtuve) [gané] más y más confianza","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"EBM1_J","./data/processed/exercises/EBM1_J_E06.txt","no sé (por que) [por qué]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"EBM1_J","./data/processed/exercises/EBM1_J_E15.txt","(llegé) [llegué]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"KCP1_J","./data/processed/exercises/KCP1_J_E11.txt","tenían (sola) [solo] una alternativa","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"FLJ1_J","./data/processed/exercises/FLJ1_J_E09.txt","(salíamos) [íbamos] a la discoteca","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"FLJ1_J","./data/processed/exercises/FLJ1_J_E11.txt","(llova) [llovía] / (quira) [quería]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FLJ1_J","./data/processed/exercises/FLJ1_J_E07.txt","y nos (han encontrado) [hemos dado cuenta de] que éramos compañeros","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FLJ1_J","./data/processed/exercises/FLJ1_J_E14.txt","el (echo) [hecho] de encontrar / y también (vemos) [vamos] a la discoteca","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FLJ1_J","./data/processed/exercises/FLJ1_J_E04.txt","el hecho de encontrar a (mí) [mi] amigo italiano","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FLJ1_J","./data/processed/exercises/FLJ1_J_E15.txt","el (empiezo) [comienzo] de una gran amistad","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FLJ1_J","./data/processed/exercises/FLJ1_J_E12.txt","(tambien) [también] / (calido) [cálido] / (examenes) [exámenes] / (proximó) [próximo]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CJS1_J","./data/processed/exercises/CJS1_J_E04.txt","entonces, me siento (orgulloso) [orgullosa] de haber venido a España","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CJS1_J","./data/processed/exercises/CJS1_J_E08.txt","estadio (el sadar) [El Sadar]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"CJS1_J","./data/processed/exercises/CJS1_J_E05.txt","hubo una Semana del Deporte (de) [en] la Universidad de Navarra en la que los estudiantes / una potencia (de) [en] fútbol","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FJA1_J","./data/processed/exercises/FJA1_J_E13.txt","la razón de mi (feliz) [felicidad]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FJA1_J","./data/processed/exercises/FJA1_J_E01.txt","no podía (crear) [creer] lo que veía","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FJA1_J","./data/processed/exercises/FJA1_J_E06.txt","(los) [las] escaleras / (el) [la] razón / (une) [un] verde muy profundo / (la) [el] planeta","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FJA1_J","./data/processed/exercises/FJA1_J_E12.txt","he oído un (pequeño ruido) [ruidito]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"FJA1_J","./data/processed/exercises/FJA1_J_E14.txt","fue un momento muy emocionante para (mi) [mí] / (salte) [salté]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CYS1_J","./data/processed/exercises/CYS1_J_E01.txt","continué (encontrando) [buscando] nuevas comidas que probar","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"CYS1_J","./data/processed/exercises/CYS1_J_E14.txt","pregunté a otra persona (para) [por] la dirección","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CYS1_J","./data/processed/exercises/CYS1_J_E10.txt","cerca de Las Ramblas, (un pueblo) [una zona] más poblada","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CYS1_J","./data/processed/exercises/CYS1_J_E07.txt","tomé muchas fotos (por memoria) [de recuerdo]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CYS1_J","./data/processed/exercises/CYS1_J_E04.txt","(por que) [porque] era mi primera vez viajando","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CYS1_J","./data/processed/exercises/CYS1_J_E03.txt","mi primera vez viajando (sin mi familia o amigo) [a solas]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"NOI1_J","./data/processed/exercises/NOI1_J_E10.txt","(necesitades) [necesidades] / (impossibilidad) [imposibilidad] / (explicé) [expliqué] / (anniversario) [aniversario] / (abilidad) [habilidad]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"RNM1_J","./data/processed/exercises/RNM1_J_E06.txt","(circuló) [círculo]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"EPE1_J","./data/processed/exercises/EPE1_J_E13.txt","corrimos (alrededor de) [por toda] la discoteca / listos (a) [para] bailar / una bebida (con) fuerte / me di (en) cuenta","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"EPE1_J","./data/processed/exercises/EPE1_J_E14.txt","qué (loca) [locura]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"EPE1_J","./data/processed/exercises/EPE1_J_E12.txt","(que) [qué] locura","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"EPE1_J","./data/processed/exercises/EPE1_J_E01.txt","(eventualmente) [finalmente]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"EPE1_J","./data/processed/exercises/EPE1_J_E09.txt","y (a la) [al] final ya estábamos","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"EPE1_J","./data/processed/exercises/EPE1_J_E02.txt","(neccessito) [necesito] / (plané) [planeé] / (copea) [copeo] / (borachos) [borrachos] / (mobil) [móvil]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"EPE1_J","./data/processed/exercises/EPE1_J_E11.txt","(un) [una] noche","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"PSJ1_J","./data/processed/exercises/PSJ1_J_E08.txt","y ahora (jugo) [juego] cada semana / (cafetaria) [cafetería]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"PSJ1_J","./data/processed/exercises/PSJ1_J_E02.txt","para (mi) [mí]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"PSJ1_J","./data/processed/exercises/PSJ1_J_E11.txt","cuando (nos) llegamos a casa","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"PSJ1_J","./data/processed/exercises/PSJ1_J_E06.txt","(él) quería inspeccionar el baño / después (él) nos invitó","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"PSJ1_J","./data/processed/exercises/PSJ1_J_E03.txt","(el) [la] mañana / (un) [una] canción","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"PSJ1_J","./data/processed/exercises/PSJ1_J_E07.txt","el propietario visitará (a) mi piso / llegamos (en) [a] casa / me reuní (a) [con] Julia y su compañera de piso / cuáles son tus planes (por) [para] la cena / hicimos un grupo (en) [de] WhatsApp / a quienes les encanta (de) cocinar / el grupo consiste (de) [en] cinco personas","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"TSD1_J","./data/processed/exercises/TSD1_J_E11.txt","un acuario muy (largo) [grande]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"TSD1_J","./data/processed/exercises/TSD1_J_E04.txt","(mí) [mi] día / (mas) [más] cosas / (el) [él] preparaba / (tu) [tú] puedes comer","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E01.txt","me dijo que nadie (confirma) [comprueba] el tamaño de las maletas","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E05.txt","y me invitó a (este) [ese] viaje","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E04.txt","en tres (gran) [grandes] coches","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E03.txt","me invitó (en) [a] ese viaje","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E02.txt","decidieron (para) ir en coche","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E07.txt","servicio (de) [al] cliente","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E15.txt","cuando estaba hablando (en) [con] el servicio al cliente / el límite (para) [de] mi billete de tren","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E09.txt","había [otras] doce (otros) personas en la misma situación","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E06.txt","(ingles) [inglés]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E14.txt","fui antes de (desayunarme) [desayunar]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E10.txt","(proxima) [próxima] / (dijó) [dijo] / (alli) [allí]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E08.txt","decidí ir a la estación al (próximo) [siguiente] día","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E11.txt","(pamplona) [Pamplona]","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"JTS1_J","./data/processed/exercises/JTS1_J_E13.txt","(una) [un] problema / (la) [el] día / (el) [la] situación / (los) [las] personas","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",0,1
"CPS1_J","./data/processed/exercises/CPS1_J_E06.txt","para (realizar) [darme cuenta de que] estaba en España","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"CPS1_J","./data/processed/exercises/CPS1_J_E09.txt","(en) el (Septiembre) [septiembre] pasado","LIL","motivation","learner_response","learner_response","goal_aligned","original","rater_2",1,0
"ILA1_I","./data/processed/exercises/ILA1_I_E13.txt","Una (apoplejía) [conmoción] que me vio crecer desde todos los puntos de vista","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"ILA1_I","./data/processed/exercises/ILA1_I_E15.txt","Me defino [como] una persona muy tímida","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RUE1_I","./data/processed/exercises/RUE1_I_E06.txt","una de las [mayores] críticas (mayores)","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RUE1_I","./data/processed/exercises/RUE1_I_E10.txt","a un nivel mucho más alto [del] que puedo hablar","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RUE1_I","./data/processed/exercises/RUE1_I_E12.txt","al finalizar (de) este periodo","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"FEM1_I","./data/processed/exercises/FEM1_I_E10.txt","el artículo se enfoca (sobre) [en] la situación / es fundamental (a) [para] / nos falta (de) contexto","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RRN1_I","./data/processed/exercises/RRN1_I_E10.txt","para que (se fueran) [sean] aceptables","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RCO1_I","./data/processed/exercises/RCO1_I_E04.txt","(También, ) [Además, ]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"RCO1_I","./data/processed/exercises/RCO1_I_E14.txt","la incapacidad para (deducir) [reconocer] noticias falsas","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"FTR1_I","./data/processed/exercises/FTR1_I_E01.txt","sensibilizar [a] la población","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"FCY1_I","./data/processed/exercises/FCY1_I_E01.txt","era (del numérico) [digital] / (utilizador) [usuario]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"FJE1_S","./data/processed/exercises/FJE1_S_E07.txt","No (me recuerde) [recuerdo] mi vida","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"GKN1_S","./data/processed/exercises/GKN1_S_E12.txt","como (lider) [líder] de grupo / (certificadó) [certificado] / (aleman) [alemán]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",0,1
"TCW1_S","./data/processed/exercises/TCW1_S_E04.txt","(de) [desde] 2021 (al) [hasta] ahora","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"AKA1_S","./data/processed/exercises/AKA1_S_E09.txt","(mis) [mi] tercer cumpleaños","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",0,1
"AKA1_S","./data/processed/exercises/AKA1_S_E02.txt","mi [decimoctavo] cumpleaños (de dieciocho)","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",0,1
"AKA1_S","./data/processed/exercises/AKA1_S_E13.txt","(fue voluntario) [fui voluntaria]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",0,1
"GMO1_S","./data/processed/exercises/GMO1_S_E15.txt","puedo recordar (muchas) [mucho] sobre mí mismo","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CGS1_S","./data/processed/exercises/CGS1_S_E07.txt","conocí a (una) otra amiga","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"FDS1_S","./data/processed/exercises/FDS1_S_E07.txt","durante (todo) [toda] la escuela secundaria / durante (esta) [este] año / (un) [una] enfermedad muy (raro) [rara]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CMJ1_S","./data/processed/exercises/CMJ1_S_E06.txt","conocí [a] mi mejor amiga","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CZY1_S","./data/processed/exercises/CZY1_S_E07.txt","estudié chino (antes de nacer) [desde que nací]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CZY1_S","./data/processed/exercises/CZY1_S_E11.txt","gané (un medal) [una medalla] en 2019","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CZY1_S","./data/processed/exercises/CZY1_S_E08.txt","conocí [a] mis amigos","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"EPA1_C","./data/processed/exercises/EPA1_C_E08.txt","[a] la mañana siguiente fui a recoger mi comida","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"IDE1_C","./data/processed/exercises/IDE1_C_E06.txt","la gente que vive allí (debe) [deben] mantener el piso en buenas condiciones","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",0,1
"IDE1_C","./data/processed/exercises/IDE1_C_E08.txt","limpiar (detrás de) [lo que ensucian] mis compañeros / mantener el piso en (una buena condición) [buenas condiciones]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",0,1
"CAJ1_C","./data/processed/exercises/CAJ1_C_E02.txt","(habia) [había] / (jabon) [jabón] / (facil) [fácil]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CAJ1_C","./data/processed/exercises/CAJ1_C_E14.txt","se (pusieron enfadados) [enfadaron] / les pedí que (tomaran un voto) [votaran]","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"CAJ1_C","./data/processed/exercises/CAJ1_C_E05.txt","(unas) [algunas] cosas","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
"IMM1_C","./data/processed/exercises/IMM1_C_E04.txt","les pregunté lo que estaba pasando y (porque) [por qué] estaban tan enfadadas","LIL","motivation","learner_response","learner_response","relevant_goals","original","rater_2",1,0
